,WMT,XOM,MCD,UTX,DWDP,MMM,WBA,NKE,CAT,PFE,INTC,MSFT,AXP,GS,PG,V,DIS,KO,AAPL,CSCO,TRV,IBM,JNJ,MRK,BA,UNH,HD,VZ,CVX,JPM
20101111,-0.003118694,0.009841136,0.002515723,-0.009980302,0.003786683,0.002898551,0.002848191,-0.002503577,-0.000242542,0.008972607,0.008079848,-0.009651076,-0.004820937,0.002930271,-0.003252284,-0.000882835,-0.028723979,0.003996803,-0.004323491,-0.162106982,-0.006166314,-0.007642443,-0.000469116,0.00715103,-0.025346653,0.008342304,0.000631313,-0.006697108,0.010801926,-0.014771049
20101112,-0.003864556,-0.011694278,-0.010664994,-0.006764823,-0.016032694,-0.00300578,-0.010792389,-0.012549301,-0.016982048,-0.007656066,0.015087223,-0.015367316,-0.014994233,-0.011209826,-0.000466128,-0.028780611,0.050727159,0.001910828,-0.027237846,-0.018031189,-0.001772735,-0.011620711,-0.003911139,-0.014200511,-0.034878385,-0.021350414,-0.008201893,-0.002145265,-0.007550238,-0.010244878
20101115,-0.003325328,-0.00718411,0.002790108,0.005742521,-0.004472843,-0.000463822,-0.009187482,-0.009924958,0.009624877,-0.005934718,-0.010915002,-0.002664636,0,0.008382078,-0.000621794,-0.007538342,-0.013245033,0.000635728,-0.003230205,-0.009925558,0.008346652,-0.000695701,0.007381812,-0.004897724,0.008242194,-0.032724298,-0.001590331,0.006449631,-0.00678839,0.01186569
20101116,0.005746061,-0.02185017,-0.020867586,-0.015270216,-0.019255456,-0.022737819,-0.014488554,-0.015770171,-0.017721828,-0.008955224,-0.010565861,-0.014885496,-0.018032787,-0.012677909,-0.013065796,-0.017941331,-0.00885906,-0.013977128,-0.017734135,-0.025814536,-0.036104262,-0.009746589,-0.015590895,-0.012738854,-0.013048263,-0.012968706,0.010194329,-0.017699115,-0.028046194,-0.011726547
20101117,-0.009030593,0.001015376,0.012270731,-0.007011866,0,-0.003442545,0,0.010930319,0.009953963,-0.007228916,0.000474608,-0.009298721,-0.012401622,-0.001271956,-0.002836879,0.009867982,0.008125677,0.007087629,-0.003614178,-0.001543607,0.011693769,-0.002038808,-0.001267026,0.01085044,-0.004460019,0.009140246,-0.027751498,0.004659832,-0.000242483,-0.010855844
20101118,0.003905524,0.01883785,0.00829399,0.018875611,0.02617801,0.019058964,0.012055278,0.013269443,0.023900456,0.021237864,-0.003083491,0.010461478,0.020284955,0.014919037,0.011853959,0.015977816,0.009672219,0.021113244,0.026389351,0.010564288,0.007585335,0.016977809,0.012210593,0.023788802,0.03376,0.008491367,0.001297438,0.009585652,0.016492845,0.012251149
20101119,0.007595406,0.003271227,0.007846115,0.003731841,0.011160714,-0.006312098,0.009877978,0.040499576,0.010347732,-0.001931075,0.005710207,-0.005708757,0.01183432,-0.00406334,0.000468604,0.001429685,-0.015167642,0.007518797,-0.005511785,0,-0.005377308,0.004779717,0,0.001133466,-0.01578703,0.010384507,0.011337868,-0.001837672,0.001431639,-0.00630358
20101122,-0.000183857,-0.004961724,-0.001506781,-0.00265569,-0.006622517,-0.001293965,0.003739931,0.001281902,0.00035727,-0.009971722,0.005441211,0.001557026,-0.012397661,-0.033719326,-0.007650273,-0.020635951,-0.001621183,-0.000777363,0.021615101,-0.00254972,-0.008289782,0.002344019,-0.003289989,0.007359185,0.006919327,0.012777778,-0.004163997,-0.002761583,-0.005837503,-0.022836843
20101123,-0.013056271,-0.017238923,-0.006413481,-0.01238184,-0.021587302,-0.015429918,-0.026081972,-0.007681564,-0.016309524,-0.003607937,-0.007647059,-0.023707734,-0.006395073,-0.020304253,-0.014946507,-0.010734164,-0.022462788,-0.010113583,-0.014775338,-0.018404908,-0.013265492,-0.015200495,-0.011788746,-0.021916269,-0.006715602,-0.0112452,-0.005789643,-0.003384615,-0.02037148,-0.022851207
20101124,0.00633501,0.01304726,0.005948614,0.02574818,0.027579494,0.012800574,0.009711595,0.014895613,0.024930413,0.007332529,0.014226437,0.009952229,0.025029797,0.015718088,-0.000159719,0.015673141,0.02076412,0.015561144,0.019644997,0.013541667,0.014917127,0.018368487,0.006680452,0.009767308,0.028459119,0.003606103,0.008087997,-0.001234949,0.014434251,0.014084507
20101126,-0.004999074,-0.00872925,-0.008429794,-0.010645288,-0.011998737,-0.003071108,-0.018361994,-0.006587311,-0.006612351,-0.007279154,-0.002220923,-0.004729996,-0.01372093,-0.012729315,-0.007507987,-0.004484305,-0.004610795,-0.006500542,0.000651217,0.001541624,-0.01342769,-0.011659008,-0.013588245,-0.008250356,-0.007644091,-0.008291874,-0.005134788,-0.002472952,-0.009887857,-0.014937107
20101129,0.002046892,0.002598528,-0.00697881,-0.006376196,-0.000319591,-0.002132701,0.033254157,-0.009306654,-0.005467729,-0.0006035,-0.000468604,0.002376238,0.021692997,0.006699532,0,-0.01709062,-0.007629428,-0.012463,0.005936508,-0.002565418,-0.003494574,-0.008465755,-0.008329329,-0.004876649,-0.008473271,0.019788183,-0.01,-0.011465758,-0.00511509,0.008512902
20101130,0.004456825,0.001583873,0.000511117,0.006283422,-0.003196931,-0.002849679,0.001436782,0.011390324,0.011115095,-0.015700483,-0.008087201,-0.002074279,-0.002538657,-0.019713712,-0.017061001,-0.004582828,0.00247117,-0.003470579,-0.018051567,-0.014403292,-0.003506829,-0.010007698,-0.005814893,-0.006341885,-0.009167185,-0.001913091,-0.015640274,0.003448276,-0.008813808,-0.013452915
20101201,0.0112775,0.025445658,0.012643678,0.039723661,0.039769083,0.024648726,0.023529412,0.017531638,0.033687943,0.024631902,0.015242822,0.030980897,0.024988431,0.014794415,0.017684624,0.018551117,0.016707751,0.024220358,0.016872891,0.008350731,0.016669754,0.020853952,0.01413485,0.017116333,0.030578642,0.031489595,0.046342271,0.010621681,0.021365938,0.020053476
20101202,0.000914077,0.002102902,0.001135074,0.005622285,0.025293029,0.005345729,0.012335296,0.00216796,0.013379074,-0.000688561,0.010242086,0.032642089,0.015349887,0.025560114,0.003378922,0.023663919,0.005926724,0.00309119,0.005530973,-0.005175983,0.004008016,0.005332041,0.002883691,0.004563605,0.013237979,0.010087603,0.055362227,0.012055641,0.021765417,0.030406291
20101203,-0.002374429,-0.004057079,0.0047871,0.000508259,0.003610108,0.004970524,0.02076987,-0.003415689,0.008575942,0.001797484,-0.000460829,0.004834511,-0.00222321,-0.001169231,-0.000481078,0.004545455,0.006695233,-0.006163328,-0.002231652,-0.00780437,-0.004536382,0.0013776,-0.000638978,0.002271437,-0.000750863,-0.006044678,0.003597122,0.004886988,0.004615385,0.007631646
20101206,-0.002380081,0.00168563,-0.00225677,-0.004191008,0.005095923,-0.000690131,-0.013836137,0.002284931,-0.002013873,0.005382775,0.000461042,-0.006661732,0.002673797,0.002094757,-0.004331782,0.012411118,-0.000798085,-0.007906977,0.008537046,0.018746723,0.002916515,-0.002682625,-0.005754476,-0.001416431,0.000751428,-0.014013749,-0.004181601,-0.000303951,0.000706797,0.007447614
20101207,0.011011195,0.002103492,0.009550138,0.001657952,0.006859529,-0.030962247,-0.003576341,-0.006155249,0.012892377,-0.002379536,-0.005529954,0.001117735,-0.004888889,-0.006517061,0.001450209,-0.018260759,-0.006123536,0.002344116,-0.00605966,-0.001930254,-0.003271538,-0.006690117,0.001768489,0.003404255,-0.005406217,-0.013944757,0.00629874,0.001824263,0.015891701,-0.016413983
20101208,-0.010891269,0.005457599,-0.01991536,-0.010822511,-0.005924171,0.005820169,0.006902264,0.001490997,-0.00807969,-0.002981515,0.011121409,0.013397841,0.018981688,0.028157683,0.00772325,0.013787721,-0.009643718,0.003897724,0.008799221,-0.002062919,0.00401167,0.006665741,0.00224683,0.000848176,-0.015853843,0.001903726,0.014307004,0.00091047,-0.001853998,0.025732484
20101209,-0.002752799,0.002087683,-0.014351029,-0.0007723,0.011620977,-0.006731223,-0.00274198,0.00171782,0.000557911,0.002302632,-0.000458295,-0.00550863,0.003944773,0.001865896,0.003832029,0.015139851,-0.00622126,0.006833359,-0.003901748,0.018087855,-0.007809662,-0.004690302,-0.006244996,0.007627119,-0.008745014,-0.005157438,0.008521892,0.017586416,0.005920594,0.013661202
20101210,-0.001104159,0.0025,-0.000644247,0.009918846,0.00353461,0.00249673,0.001649711,0.003772722,0.00301104,0.015604022,0.004585053,0.009601182,0.009823183,0.012135777,0.005248926,0.013650152,-0.002177463,-0.002776492,0.002509714,0,0.002745744,0.003603604,-0.002417016,0.008971124,-0.006964866,0.000545703,0.002331002,0.014302741,0.004385459,0.015192355
20101213,-0.001289609,0.002493766,-0.00580196,-0.003188776,0.000293513,0.011622391,0.000274499,0.016287016,0.018790305,0.009988249,-0.018712916,-0.003474762,0.002377864,0.005995133,-0.000158228,0.008603491,0.012820513,0.003093581,0.00346269,-0.006091371,0.009309967,-0.003728767,-0.000807624,0.003056405,-0.005766833,0.006272157,0.004651163,0.002056404,0.01539699,0.001930968
20101214,0.004427227,-0.002487562,0,0.008957134,-0.000586854,0.006330598,0.008507135,0.00056035,0.00502019,-0.004653869,-0.001395349,0.013763993,-0.003666163,-0.012685863,0.005697104,-0.003090617,0.002962564,-0.01464919,-0.004290111,-0.002042901,0.000904323,0.01067369,0.014710637,0.012465374,0.010973507,-0.010840108,0.00462963,0.016417473,0.000113161,-0.017345218
20101215,-0.004040404,-0.004571904,-0.001685903,0.001268231,-0.00645919,-0.000349487,0.010340136,-0.007840502,0.011184711,-0.001753361,-0.008849558,0.008327299,-0.001731602,-0.012669575,0.001416208,-0.045882937,-0.007787325,0.01314554,0.000218552,-0.003582395,-0.003433321,-0.007543547,-0.003186235,0.003009576,-0.00387657,-0.028767123,0.002016129,-0.001153735,-0.004186468,-0.014219171
20101216,0.007375991,0.005149617,-0.003507405,0.000886637,0.015070922,0.006875656,0.015890116,0.007338,0.000859107,0.008196721,0.00093985,0.004937163,-0.033607979,-0.004539677,0.013513514,-0.126722121,0.001623816,0.009267841,0.002778125,0.014381099,0.003807797,-0.001174682,-0.002716957,0.004909984,0.00249066,0.004513399,0.009485484,0.003753971,0.011930462,-0.004911714
20101217,-0.004027091,-0.000692329,0.001303611,-0.002784105,-0.011644833,-0.000347222,-0.003711559,0.009189734,-0.006545064,-0.011033682,0.007511737,-0.00303707,-0.012564505,-0.002553812,0.004806202,-0.004316118,0.001080789,0.005509642,-0.001992218,-0.010126582,-0.003251445,0.00311311,0.00224359,-0.009771987,0.009782609,-0.01572592,-0.000569476,-0.003452244,-0.00640018,-0.008559825
20101220,-0.011762544,0.000692809,0.001432105,0.001269036,-0.003240059,0.011230751,-0.00798297,0.002443087,0.007668215,0.008220787,-0.010717614,-0.003315115,-0.034310384,0.012253109,0.002468755,0.016292975,0.000269906,-0.005936073,0.004990487,0.003580563,0.004893077,-0.00337931,-0.000799488,0.000548246,-0.027064432,0.003708987,0.002849003,0.002886836,0.003503221,0.00705823
20101221,-0.002231728,0.00692329,-0.000780031,0.005703422,0.007092199,-0.009274101,-0.012070815,0.022488091,0.014255091,0.012230635,-0.00612341,0.009349155,0.017176471,0.013128576,-0.001539172,0.000882483,0.007285483,0.002756086,0.006191614,-0.004587156,0.007574391,0.008511522,-0.002400384,-0.008767123,0.014540857,0.004263786,-0.003409091,0.005757052,0.004842342,0.026282854
20101222,-0.006337372,0.00110011,0.0019516,0.002142407,0.00850939,0.00219577,0.054846592,-0.057963164,-0.000634048,0.010356732,-0.009952607,0.004185964,-0.009715475,0.008143613,0.001233236,0.007347539,0.016608626,0.001526951,0.002945667,0.001536098,-0.000357974,0.001440922,-0.005133141,0.001105583,0.006543075,0.014435324,0.002850627,0.006868918,0.007732825,0.028292683
20101223,0.00543988,0.005494505,-0.000649266,-0.000251509,0.001163806,-0.002882841,0.008751609,-0.010350776,-0.001268901,0.00284738,-0.00239349,0.003991131,-0.000934361,-0.011792453,0.004464973,0.002625821,-0.006587615,-0.000152462,-0.004797638,0.006646217,-0.006624888,-0.0004111,0.003708481,0.001932634,0.006964866,-0.001953125,-0.002558272,0.007390563,0.008451957,-0.001897533
20101227,-0.000559701,-0.002595628,-0.006886694,-0.002893082,-0.002324906,0.00624494,-0.005868844,-0.002556653,-0.004023293,-0.00681431,0,-0.008127208,0.006546645,0.013305489,-0.008736971,0.030263349,-0.005835544,-0.007776761,0.003337454,0.023869985,0.005587599,-0.003769964,-0.005140562,-0.001653348,-0.004764832,-0.006429969,0.004274722,0.001693002,-0.006175562,0.014020913
20101228,0.003173418,0.005615669,0,0.000252302,0.001456452,-0.003103092,0.013090349,0.005825469,-0.004039545,0.005717553,0.001919386,-0.002137513,-0.006039489,-0.003768474,0.001391681,-0.001129784,-0.003201708,0.004456739,0.002433165,0.009424603,-0.002330167,0.002545755,0.001937672,-0.000828043,0.001698842,0.005064716,-0.004256527,0.003380282,0.011873058,-0.00140614
20101229,0.006326758,-0.000681013,0.007326966,-0.002396267,-0.004363002,0.000230574,0.000253357,-0.012278466,0.000960615,0.000568505,0.002873563,-0.001428061,0.001635896,-0.009220403,-0.005558987,-0.001837975,0.006423983,0.001376989,-0.000553046,-0.004914005,-0.001257636,0.005558987,0.001289283,0.000276243,0.002929386,0.005319149,-0.00569963,-0.001122965,0.001973901,-0.005867167
20101230,-0.000184911,-0.000136295,-0.002987401,-0.003160556,0.000584283,-0.002535731,-0.006079027,0.005746452,0.000959693,-0.00625,0.003820439,-0.004290311,-0.008166122,5.97E-05,-0.001863354,-0.004390935,-0.003191489,0.000763942,-0.005010913,-0.000987654,-0.000899442,0.001023751,-0.003058104,-0.005523336,-0.000614912,0.000835422,-0.000859845,-0.000562114,0.002517238,-0.003068933
20101231,-0.002589236,-0.003271538,0,-0.0016487,-0.003211679,-0.002773284,-0.007135576,-0.003964552,-0.002237136,0.001143511,0.000475737,0.002154399,0.009644789,0.003101885,0.000777847,0.00128041,0.000800427,0.004122137,-0.003398628,0,0.003060857,0.000613622,-0.001453019,0.000833102,0.003845562,0.004730106,0.005737235,0.006186727,-0.003820961,0.004499171
20110103,0.01168181,0.019556893,-0.002084419,0.003429878,0.024604569,0.005677868,0.009240246,0.007843596,0.005231689,0.009708738,-0.008559201,0.002508062,0.011183597,0.029079448,0.006839733,0.001989201,0.008264463,-0.008362475,0.021732391,0.0128522,0.001974511,0.004905969,0.015683104,0,0.017468587,0.028247023,0.007130633,0.018166574,0.007561644,0.027345592
20110104,0.003848974,0.004694836,-0.029895561,0.001645778,-0.006861063,-0.001382648,0.008392675,-0.024625392,-0.004673394,0.017449095,0.014388489,0.00384203,0.012672811,0.00017336,0.002779064,0.00113443,0.030936013,-0.020699172,0.005218922,0.001464129,-0.004478681,0.001084893,0.008436804,0.008601554,0.00813253,0.009157016,-0.018125177,0.02003843,-0.003698064,0.013308857
20110105,-0.006572941,-0.002670227,0.004709999,0.001390293,-0.001727116,0,0.013871375,0.006549958,0.008643688,0.006754315,-0.009929078,-0.003115265,0.02480091,0.005315461,-0.002309469,0.021104816,0.024878174,-0.005949585,0.008180144,0.012183236,-0.005938456,-0.003996207,-0.000631413,0.005777166,0.008066926,0.003202562,-0.003172772,0.013724435,-0.001746725,0.012228261
20110106,-0.008270539,0.006425703,-0.006027324,-0.001009719,0.019031142,-0.006115149,0.002985075,-0.008991955,-0.010368176,0.003865268,-0.008118434,0.029285714,-0.006882771,-0.010287356,-0.001697531,0.014981273,-0.007757758,-0.007245235,-0.000808383,0.008666346,-0.0153874,0.010948657,-0.001579529,0.013676149,0.019561352,0.0207502,-0.004050926,-0.038226706,-0.0082021,-0.0049217
20110107,0.00222387,0.005453578,0.002156044,-0.000884397,-0.011601585,0.001044811,-0.005952381,-0.002745941,0.002031217,0.00880088,-0.0052961,-0.007633588,-0.008271853,-0.008826433,-0.002937085,-0.002870029,-0.005044136,-0.001745201,0.007161478,0.000954654,-0.019488877,-0.004910534,-0.009650372,0.007825148,0.008430233,0.002084962,-0.001162115,-0.008280431,0.005513287,-0.018884892
20110110,-0.006471893,-0.006085461,-0.010891489,-0.007840162,0.016318351,0.010669141,0.021706587,0.007661918,-0.003627441,-0.00436205,0.001452081,-0.013286713,0.002254283,-0.005448474,-0.002170543,-0.015762061,0.001267427,0.002225048,0.018847435,-0.008583691,0.009750609,-0.001960387,-0.007028754,-0.004016064,-0.004179879,0,0.000290867,-0.000278319,-0.008553569,-0.005499542
20110111,0.010422483,0.007453747,0.004622077,0.00586286,-0.00028169,0.006769937,-0.002930403,-0.001782108,0.005996359,-0.002190581,0.01739971,-0.003897945,0.013045434,-0.002356268,-0.004972032,0.000974795,-0.002531646,-0.005867428,-0.002379875,0.004329004,0.000928505,-0.002438364,0.001769627,-0.00672043,-0.001881604,0.016384915,0.013666764,-0.0155902,0.015706227,0.004608295
20110112,0.010314975,0.011758489,-0.00405954,0.00646224,0.010143702,0.010485525,0.009061964,-0.003451559,-0.004896221,0.008232711,0.011995249,0.015652793,-0.000888099,0.013639584,0.014522174,0.010155815,-0.005837563,0.005583028,0.00813722,0.011494253,0.012801484,0.012357414,0.003693592,0.00541272,0.017256381,-0.005629478,-0.000860585,0.00311086,0.006751606,0.025458716
20110113,-0.001093892,0.001697571,-0.01263587,0.000881279,-0.005578801,-0.006993007,0.010679612,-0.013973486,0.006952615,-0.008165487,-0.000586786,-0.012609457,0.001333333,-0.000582513,0.007849777,-0.020245145,0.002297677,0.00571066,0.003658324,-0.001893939,0.00146547,-0.001877934,0.00656,-0.066218035,-0.004561654,0.019042717,0.012632788,0.009303637,-0.002920498,-0.005815254
20110114,0.00036503,0.014730804,0.019127563,-0.005283019,0.007854137,0.000681508,-0.004803074,0.018289729,-0.001380922,0.006586169,-0.009863786,0.003902093,0.026409232,0.01999184,0.000763592,-0.000281136,0.000764137,-0.004258675,0.008099977,0.006166983,-0.000731663,0.007929042,-0.005722461,-0.013260306,0.003436918,0.029545455,0.017578679,-0.009497207,0.007051421,0.010348706
20110118,0.006020799,0.011176773,0.008371591,0.006196257,0.001669914,0.00045403,0.012789575,-0.000118948,0.023614509,0.002181025,0.000118596,0.012720848,0.002594595,-0.001828571,-0.000457806,0.001265467,0.002545177,0.005544115,-0.022469008,0.000235738,0.000732198,0.004333333,-0.007194245,-0.01051709,0.034251463,0.002698062,0.003622179,-0.031020869,0.005601637,-0.003562681
20110119,-0.001994922,-0.005971287,0.008971612,0.004272967,-0.022784107,-0.002042206,-0.016440315,-0.004758506,-0.007170321,-0.003264418,-0.003438871,-0.006629449,-0.024369204,-0.046885734,-0.002290076,-0.02934981,-0.007616146,-0.00094518,-0.005313371,-0.018618902,-0.004024145,0.033455028,0.007407407,0.001180986,-0.010211122,-0.007827789,-0.010827318,0.006984866,-0.004070702,-0.023240223
20110120,0.01744503,-0.006262781,-0.002521566,-0.004505068,-0.025021325,0.000909504,0.007994186,-0.007052355,-0.020200963,-0.004366812,-0.002855783,-0.004127151,0.00066313,-0.004805093,0.006885998,0.02271412,0.002046559,-0.007726269,-0.018179672,-0.002401537,0.007897153,0.000706532,0.004795396,0.004128576,-0.008504113,-0.006163708,0.024136963,0.000289017,-0.002796601,0.023793182
20110121,-0.004643686,0.015819936,-0.001995742,0.008170962,0.005832604,0.014198092,0.001922615,-0.009269291,-0.009187053,0.006524123,-0.006205251,-0.011727361,0.016125469,0.003078037,0.001671733,-0.007638987,0.014551953,-0.002542508,-0.017915114,-0.002166586,0.002186589,-0.001925546,-0.003181674,-0.004405286,0.007874016,0.002480774,0.000548095,0.00982375,0.011541366,0.012067039
20110124,0.00574197,-0.004937959,0.004932676,0.016458853,0.014496956,0.011535446,-0.004797314,0.004374241,0.019622642,0.004956697,0.020172911,0.012847966,-0.004565217,0.000601685,0.010165377,0.023378475,0.005032713,0.007646965,0.032841577,0.021471653,0.011272727,0.026559486,-0.007022024,-0.002949853,0.014648438,-0.01484781,0.003834566,0.008297568,0.003412241,-0.005961581
